NUMH;AENC;TENC;TERH;MUNI;SEXO;LNAC;EDAD;NACI;LEST;ENRE;FOCU;SJUB;SILH;EMPTP;JRED;BUSQ;RBUSQ;JORB;GBUSQ;FBUSQ;MSBUSQ1;DISP;PRA1;PRA2;PROF;RACT;SPRO;SECT;CONTR;HTRA;PARE;ELEV
2688;2023;4;20;9;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;1;09;4;1;;;1;123,91700
2688;2023;4;20;9;6;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;2;09;4;1;;;2;128,26640
2689;2023;4;48;9;1;1;09;1;:;N;N;4;2;1;2;N;;;;;;;1;02;7;02;4;2;5;40;3;205,80020
2689;2023;4;48;9;1;2;16;1;:;N;N;2;1;;;N;;;;;;;4;04;4;04;4;2;;;1;257,75780
2690;2023;4;01;9;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;35;3;28,70150
2690;2023;4;01;9;1;1;17;1;:;N;N;2;3;;;N;;;;;;;4;07;8;02;4;2;;;1;50,90400
2691;2023;4;01;9;1;1;11;1;:;N;N;4;3;1;2;N;;;;;;;1;02;5;04;2;;;40;1;48,78350
2691;2023;4;01;9;6;3;08;2;:;N;N;4;1;1;2;N;;;;;;;1;02;3;04;5;;;40;2;54,71380
2692;2023;4;20;3;1;1;06;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;10;4;2;1;40;3;179,88510
2692;2023;4;20;3;1;1;13;1;:;N;N;2;1;;;N;;;;;;;4;04;2;09;4;1;;;1;141,63670
2692;2023;4;20;3;6;2;13;1;:;N;N;4;1;;;N;;;;;;;4;04;2;09;4;1;;;2;163,37950
2693;2023;4;48;9;1;2;16;1;:;N;N;2;2;;;N;;;;;;;4;07;7;02;4;2;;;1;164,88230
2693;2023;4;48;9;6;2;15;1;:;N;N;4;1;;;N;;;;;;;4;04;8;02;4;2;;;2;176,06800
2694;2023;4;01;9;1;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;3;04;4;2;1;32;1;35,71810
2694;2023;4;01;9;6;1;06;1;:;S;N;4;1;2;4;N;;;;;;;1;02;5;04;4;2;1;32;3;47,32000
2694;2023;4;01;9;6;1;05;1;:;N;N;4;2;1;2;N;;;;;;;1;02;5;04;4;2;1;32;3;34,18180
2694;2023;4;01;9;6;1;04;1;:;N;N;4;2;2;2;N;;;;;;;1;02;5;04;4;2;1;20;3;38,17410
2694;2023;4;01;9;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;9;04;4;2;1;32;2;31,38340
2695;2023;4;48;9;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;187,67910
2695;2023;4;48;9;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;01;3;04;4;2;1;50;2;178,25370
2696;2023;4;20;9;1;3;05;2;:;S;N;4;4;;;N;;;;;;;4;04;;;;;;;3;286,59900
2696;2023;4;20;9;6;3;16;2;:;N;N;4;1;;;N;;;;;;;4;04;4;05;4;2;;;4;229,63470
2696;2023;4;20;9;6;3;11;2;:;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;2;1;0;1;259,07580
2696;2023;4;20;9;1;3;11;2;:;N;N;4;2;1;4;N;;;;;;;1;02;2;02;2;;;0;2;337,92320
2696;2023;4;20;9;6;3;04;2;:;S;N;4;4;;;N;;;;;;;4;04;;;;;;;3;286,63410
2697;2023;4;01;9;1;2;14;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;04;1;;;40;1;27,80990
2698;2023;4;48;9;1;2;14;1;:;N;N;2;1;;;N;;;;;;;4;04;4;04;4;2;;;1;263,70690
2698;2023;4;48;9;6;2;13;1;:;N;S;4;1;;;N;;;;;;;4;04;5;09;4;1;;;2;212,83380
2698;2023;4;48;9;6;1;07;1;:;N;N;4;1;1;5;N;;;;;;;1;02;5;09;4;1;1;0;3;259,78080
2699;2023;4;01;9;1;1;08;1;:;N;N;4;1;1;2;S;2;1;S;07;13;S;1;02;6;08;4;2;5;35;1;77,01510
2699;2023;4;01;9;6;2;07;1;:;N;S;4;1;1;2;N;;;;;;;1;02;3;09;4;1;5;35;2;83,49600
2700;2023;4;20;9;1;1;16;1;:;N;N;2;2;;;N;;;;;;;4;07;3;02;4;2;;;1;215,70740
2700;2023;4;20;9;6;1;16;1;:;N;N;4;1;;;N;;;;;;;4;04;8;02;4;2;;;2;223,27860
2700;2023;4;20;9;1;1;08;1;:;N;N;4;1;;;N;;;;;;;1;02;2;05;2;;;25;3;206,08310
2701;2023;4;20;9;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;1;175,41770
2701;2023;4;20;9;6;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;5;40;2;180,76890
2701;2023;4;20;9;6;1;05;1;:;S;N;4;1;;;N;;;;;;;4;04;9;09;4;1;;;3;180,00660
2701;2023;4;20;9;6;1;05;1;:;S;N;4;1;;;N;;;;;;;4;04;9;04;4;2;;;3;203,60930
2702;2023;4;48;9;1;1;09;1;:;N;S;4;1;;;N;;;;;;;4;04;5;10;4;2;;;4;304,82520
2702;2023;4;48;9;6;1;10;1;:;N;S;4;1;;;S;6;2;S;01;2;S;4;04;5;10;4;2;;;1;200,19550
2702;2023;4;48;9;6;1;06;1;:;N;N;4;1;2;2;N;;;;;;;1;02;4;02;4;2;1;30;3;329,13120
2702;2023;4;48;9;6;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;247,55080
2703;2023;4;48;9;6;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;2;171,96510
2703;2023;4;48;9;1;1;15;1;:;N;N;2;2;;;N;;;;;;;4;07;1;02;2;;;;1;161,04010
2704;2023;4;48;1;6;1;12;1;:;N;N;4;2;2;2;N;;;;;;;1;02;9;08;4;2;1;20;1;228,94780
2705;2023;4;20;3;1;3;12;2;:;N;N;4;1;1;2;N;;;;;;;1;01;2;08;4;1;1;50;1;179,42760
2706;2023;4;48;1;6;3;09;2;:;N;S;4;1;1;2;N;;;;;;;1;02;5;09;4;2;5;40;1;299,76970
2706;2023;4;48;1;1;3;05;2;:;S;S;4;2;;;N;;;;;;;4;04;5;04;4;2;;;3;320,37610
2706;2023;4;48;1;6;3;04;2;:;S;N;4;2;2;2;N;;;;;;;1;02;5;04;4;2;5;20;3;255,89140
2707;2023;4;20;3;6;1;17;1;:;N;N;4;1;;;N;;;;;;;4;04;7;02;4;2;;;1;117,84690
2708;2023;4;20;9;6;3;11;2;:;N;N;4;1;2;2;S;4;1;S;04;36;S;1;02;9;09;4;2;1;20;1;185,95470
2708;2023;4;20;9;1;3;10;2;:;N;N;4;1;1;2;N;;;;;;;1;02;7;04;4;2;1;40;2;180,90140
2708;2023;4;20;9;1;3;03;2;:;S;;;;;;;;;;;;;;;;;;;;;4;160,20110
2709;2023;4;01;2;6;1;11;1;:;N;N;3;2;;;N;;;;;;;4;07;5;09;4;2;;;1;212,52990
2710;2023;4;20;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;150,30820
2710;2023;4;20;9;1;1;10;1;:;N;N;4;2;1;2;N;;;;;;;1;02;2;04;4;2;1;40;1;159,37340
2710;2023;4;20;9;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;1;02;4;2;1;40;2;147,68140
2711;2023;4;48;9;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;3;02;4;2;;;1;171,43830
2711;2023;4;48;9;6;2;14;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;183,06880
2712;2023;4;48;1;6;1;10;1;:;N;N;4;1;1;3;N;;;;;;;1;02;4;04;4;2;1;20;1;201,32240
2712;2023;4;48;1;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;241,65520
2712;2023;4;48;1;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;212,71920
2713;2023;4;20;9;6;1;12;1;:;N;N;4;2;2;2;N;;;;;;;1;02;5;09;4;2;1;33;1;124,81670
2713;2023;4;20;9;6;1;05;1;:;N;N;4;2;;;S;6;2;S;01;2;S;2;06;3;10;4;2;;;3;121,75000
2714;2023;4;01;2;1;1;08;1;:;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;197,68690
2714;2023;4;01;2;1;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;156,28960
2714;2023;4;01;2;6;1;08;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;05;4;2;1;28;2;151,51900
2715;2023;4;48;1;1;1;10;1;:;N;S;4;1;;;S;6;2;S;05;12;S;2;05;5;10;5;;;;1;213,99870
2716;2023;4;20;9;1;2;13;1;:;N;N;3;2;;;N;;;;;;;4;07;3;02;4;2;;;1;152,06470
2716;2023;4;20;9;6;3;11;2;:;N;N;4;1;;;S;6;1;S;04;3;N;4;05;9;08;4;2;;;4;144,12630
2717;2023;4;48;9;1;2;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;7;02;2;;;30;1;249,39120
2718;2023;4;01;9;1;1;16;1;:;N;N;2;4;;;N;;;;;;;4;07;5;04;2;;;;1;30,57180
2718;2023;4;01;9;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;5;04;2;;;;2;31,93800
2719;2023;4;48;9;1;3;07;2;:;N;N;4;1;1;2;N;;;;;;;1;02;7;03;3;;;40;1;492,25910
2719;2023;4;48;9;1;3;02;2;:;S;;;;;;;;;;;;;;;;;;;;;3;317,30120
2719;2023;4;48;9;6;3;07;2;:;N;N;4;1;2;2;S;2;2;S;04;10;S;1;02;5;04;4;2;1;15;2;438,04250
2719;2023;4;48;9;1;3;03;2;:;S;N;4;2;;;N;;;;;;;;;;;;;;;3;317,30120
2719;2023;4;48;9;6;1;01;1;:;N;;;;;;;;;;;;;;;;;;;;;3;225,31140
2720;2023;4;48;9;6;2;15;1;:;N;N;2;1;;;N;;;;;;;4;04;5;04;2;;;;2;155,11140
2720;2023;4;48;9;1;2;15;1;:;N;N;2;1;;;N;;;;;;;4;04;5;04;2;;;;1;145,25710
2721;2023;4;20;3;6;2;15;1;:;N;N;4;1;1;3;N;;;;;;;1;02;9;09;4;2;1;0;1;148,25030
2722;2023;4;48;9;1;2;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;7;02;3;;;40;2;221,27050
2722;2023;4;48;9;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;03;4;2;1;40;1;161,32210
2722;2023;4;48;9;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;170,45450
2723;2023;4;01;9;6;2;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;48,26540
2723;2023;4;01;9;1;3;11;1;:;N;N;4;2;1;2;N;;;;;;;1;02;5;02;4;2;1;40;1;51,72750
2723;2023;4;01;9;6;3;08;2;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;56,03890
2723;2023;4;01;9;6;2;03;1;:;S;N;4;2;;;N;;;;;;;;;;;;;;;3;52,53810
2724;2023;4;20;9;1;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;02;4;2;1;22;1;156,69430
2725;2023;4;48;9;1;3;14;1;:;N;N;4;1;1;5;N;;;;;;;1;02;2;08;2;;;0;1;163,83800
2726;2023;4;48;9;1;2;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;1;205,82690
2726;2023;4;48;9;6;1;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;2;5;35;2;248,65130
2726;2023;4;48;9;1;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;234,65440
2726;2023;4;48;9;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;206,55660
2727;2023;4;01;2;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;184,88700
2727;2023;4;01;2;6;1;09;1;:;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;1;36;1;168,19890
2727;2023;4;01;2;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;184,88700
2728;2023;4;48;9;1;1;16;1;:;N;N;2;1;;;N;;;;;;;4;04;5;09;4;1;;;1;154,34520
2728;2023;4;48;9;6;2;14;1;:;N;N;2;1;;;N;;;;;;;4;04;9;08;4;2;;;2;164,81600
2729;2023;4;48;1;6;1;12;1;:;N;N;4;1;;;S;6;1;S;01;1;N;4;04;1;04;4;2;;;1;155,64710
2729;2023;4;48;1;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;03;4;2;1;32;2;180,60440
2730;2023;4;20;3;6;2;17;1;:;N;N;2;2;;;N;;;;;;;4;07;4;05;4;2;;;1;140,77000
2731;2023;4;48;9;1;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;7;03;2;;;16;1;161,99520
2732;2023;4;20;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;152,23040
2732;2023;4;20;9;1;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;162,96360
2732;2023;4;20;9;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;1;160,77630
2732;2023;4;20;9;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;02;1;;;40;2;165,92040
2733;2023;4;01;2;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;174,59520
2733;2023;4;01;2;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;174,59520
2733;2023;4;01;2;6;3;10;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;02;4;2;1;16;1;160,74530
2734;2023;4;48;9;6;2;17;1;:;N;N;4;2;;;N;;;;;;;4;07;9;10;4;2;;;1;309,05740
2734;2023;4;48;9;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;7;04;4;2;1;40;3;204,44960
2735;2023;4;48;1;1;2;14;1;:;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;1;180,97120
2736;2023;4;48;9;1;1;13;1;:;N;N;2;1;;;N;;;;;;;4;04;5;09;4;1;;;1;114,45210
2737;2023;4;20;3;1;1;12;1;:;N;N;4;1;;;N;;;;;;;4;04;3;04;4;2;;;2;175,30090
2737;2023;4;20;3;6;1;13;1;:;N;N;4;2;1;4;N;;;;;;;1;02;4;01;4;2;1;24;1;158,05970
2737;2023;4;20;3;6;1;05;1;:;S;N;4;2;2;4;N;;;;;;;1;02;5;04;4;2;5;12;3;173,08900
2737;2023;4;20;3;1;1;05;1;:;S;N;4;2;;;N;;;;;;;4;04;9;04;4;2;;;3;157,37390
2738;2023;4;01;9;1;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;02;8;02;4;2;1;32;2;72,23000
2738;2023;4;01;9;6;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;02;8;02;4;2;1;32;1;64,96340
2739;2023;4;01;9;1;1;11;1;:;N;N;4;1;;;S;6;2;S;03;47;N;4;04;4;02;4;2;;;1;51,57860
2739;2023;4;01;9;6;1;10;1;:;N;N;4;2;;;N;;;;;;;4;07;9;08;4;2;;;2;47,34150
2740;2023;4;48;1;6;3;09;1;:;N;N;4;1;;;S;6;2;S;06;12;S;2;05;5;10;4;2;;;1;260,38330
2740;2023;4;48;1;1;3;08;2;:;N;N;4;1;1;4;N;;;;;;;1;02;5;09;4;2;1;32;2;297,61320
2741;2023;4;48;1;6;2;10;1;:;N;N;4;1;1;2;N;;;;;;;1;01;3;10;2;;;50;1;168,64320
2741;2023;4;48;1;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;01;3;10;2;;;50;2;179,87380
2742;2023;4;01;9;6;1;17;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;60,35280
2743;2023;4;01;9;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;02;4;2;1;40;1;55,88230
2744;2023;4;20;9;6;1;07;1;:;S;S;4;1;;;N;;;;;;;4;04;5;04;4;2;;;1;203,85900
2745;2023;4;01;2;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;166,60090
2745;2023;4;01;2;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;5;10;4;2;1;40;1;167,39450
2745;2023;4;01;2;6;1;10;1;:;N;N;4;1;1;3;N;;;;;;;1;02;5;09;4;1;1;24;2;157,30060
2746;2023;4;48;9;6;1;12;1;:;N;S;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;1;174,97420
2746;2023;4;48;9;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;04;4;2;1;40;2;179,34380
2747;2023;4;48;9;6;2;16;1;:;N;N;2;1;;;N;;;;;;;4;04;5;10;2;;;;1;218,13780
2748;2023;4;48;9;6;2;11;1;:;N;N;4;1;1;4;N;;;;;;;1;02;9;08;4;2;1;28;1;206,50340
2749;2023;4;01;9;1;2;14;1;:;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;12,50380
2750;2023;4;01;9;1;3;13;2;:;N;N;4;1;2;4;N;;;;;;;1;02;2;09;4;2;2;0;1;55,94840
2750;2023;4;01;9;6;3;12;2;:;N;N;4;1;;;S;6;2;S;06;4;S;2;05;4;02;4;2;;;2;32,33730
2751;2023;4;20;3;1;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;02;3;08;2;;;32;1;211,58730
2751;2023;4;20;3;6;1;05;1;:;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;195,12000
2751;2023;4;20;3;6;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;02;4;08;2;;;32;2;193,68960
2751;2023;4;20;3;1;1;04;1;:;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;181,16650
2752;2023;4;20;9;6;2;18;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;120,07820
2753;2023;4;20;9;6;1;17;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;123,68050
2753;2023;4;20;9;1;1;18;1;:;N;N;2;2;;;N;;;;;;;4;07;8;04;2;;;;1;119,48660
2754;2023;4;01;9;1;1;06;1;:;N;N;4;1;;;S;6;2;S;07;0;S;2;05;5;04;4;2;;;3;29,97110
2754;2023;4;01;9;6;1;13;1;:;N;N;3;1;;;N;;;;;;;4;04;9;02;4;2;;;1;16,97270
2755;2023;4;20;9;6;1;05;1;:;S;S;4;1;;;N;;;;;;;4;04;;;;;;;3;195,36690
2755;2023;4;20;9;1;1;06;1;:;N;N;4;2;1;2;N;;;;;;;1;02;2;02;4;2;5;40;3;266,31220
2755;2023;4;20;9;1;1;05;1;:;N;N;4;2;1;2;N;;;;;;;1;02;3;02;4;2;1;40;3;210,06640
2755;2023;4;20;9;6;1;11;1;:;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;2;225,67780
2755;2023;4;20;9;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;8;04;4;1;5;35;1;208,63360
2756;2023;4;48;1;1;1;10;1;:;N;S;4;1;1;2;N;;;;;;;1;02;2;04;4;2;1;40;1;165,23820
2756;2023;4;48;1;6;2;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;02;4;2;1;40;2;160,81240
2757;2023;4;20;9;6;1;11;1;:;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;2;190,95520
2757;2023;4;20;9;1;1;11;1;:;N;N;3;1;;;N;;;;;;;4;04;8;03;4;2;;;1;219,59930
2757;2023;4;20;9;6;1;05;1;:;S;N;4;1;2;2;N;;;;;;;1;02;2;09;4;2;5;16;3;188,97060
2757;2023;4;20;9;1;1;06;1;:;S;N;4;2;;;N;;;;;;;4;04;5;04;4;2;;;3;275,23960
2758;2023;4;20;9;6;1;08;1;:;N;S;4;1;1;4;N;;;;;;;1;02;2;09;4;1;1;28;1;147,95680
2759;2023;4;48;9;6;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;7;09;4;2;;;1;281,77950
2759;2023;4;48;9;6;3;06;1;:;N;N;4;3;1;2;N;;;;;;;1;02;2;05;4;2;1;40;3;248,79990
2760;2023;4;20;9;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;192,90410
2760;2023;4;20;9;1;1;09;1;:;N;N;4;1;1;3;N;;;;;;;1;02;5;09;4;1;1;0;1;188,95930
2760;2023;4;20;9;6;1;09;1;:;N;S;4;1;1;2;N;;;;;;;1;02;1;09;4;1;1;40;2;186,36190
2760;2023;4;20;9;1;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;170,56770
2761;2023;4;20;9;1;1;09;1;:;N;N;4;1;;;N;;;;;;;4;04;4;02;4;2;;;3;205,07700
2761;2023;4;20;9;6;2;15;1;:;N;N;2;3;;;N;;;;;;;4;07;7;02;4;2;;;1;229,32280
2762;2023;4;20;9;1;1;13;1;:;N;N;4;1;1;3;N;;;;;;;1;02;8;04;4;2;1;0;1;158,22330
2763;2023;4;48;1;1;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;1;02;4;2;;;1;162,03710
2763;2023;4;48;1;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;3;06;4;2;;;2;173,02980
2764;2023;4;20;9;6;1;14;1;:;N;N;4;1;;;N;;;;;;;4;04;2;09;4;2;;;1;166,00100
2765;2023;4;48;9;6;1;14;1;:;N;S;2;1;;;N;;;;;;;4;04;2;09;2;;;;3;167,21880
2765;2023;4;48;9;6;1;18;1;:;N;N;2;4;;;N;;;;;;;4;07;;;;;;;1;167,21880
2766;2023;4;01;9;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;1;40,92040
2767;2023;4;01;2;6;1;02;2;:;S;;;;;;;;;;;;;;;;;;;;;3;242,78820
2767;2023;4;01;2;6;3;08;2;:;N;S;4;1;;;N;;;;;;;4;04;9;10;4;2;;;1;144,04240
2767;2023;4;01;2;1;1;01;2;:;S;;;;;;;;;;;;;;;;;;;;;3;227,82810
2768;2023;4;20;9;6;1;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;5;10;4;2;1;40;2;173,54750
2768;2023;4;20;9;1;1;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;219,07160
2768;2023;4;20;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;165,95730
2768;2023;4;20;9;1;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;165,95730
2769;2023;4;01;9;1;1;17;1;:;N;N;2;2;;;N;;;;;;;4;07;7;02;4;2;;;1;48,77960
2769;2023;4;01;9;6;2;17;1;:;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;2;50,95940
2770;2023;4;48;9;6;1;16;1;:;N;N;4;1;;;N;;;;;;;4;04;8;04;4;2;;;1;171,77310
2770;2023;4;48;9;1;1;15;1;:;N;N;2;3;;;N;;;;;;;4;07;9;04;4;1;;;2;160,86030
2771;2023;4;20;9;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;4;196,20330
2771;2023;4;20;9;6;1;11;1;:;N;S;4;1;1;2;N;;;;;;;1;02;2;09;4;1;5;35;3;197,55970
2771;2023;4;20;9;6;1;16;1;:;N;N;2;1;;;N;;;;;;;4;04;5;09;4;1;;;1;301,15330
2771;2023;4;20;9;6;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;4;185,73940
2771;2023;4;20;9;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;9;08;4;2;1;40;4;168,38810
2771;2023;4;20;9;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;02;3;;;40;3;219,56140
2772;2023;4;20;9;6;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;02;7;02;5;;;32;1;222,74240
2772;2023;4;20;9;1;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;02;7;02;3;;;32;2;246,30870
2772;2023;4;20;9;1;1;07;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;2;1;44;3;273,39030
2772;2023;4;20;9;6;1;06;1;:;S;N;4;1;1;2;N;;;;;;;1;03;5;09;4;2;2;5;3;278,61690
2773;2023;4;48;9;6;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;08;4;2;1;35;1;203,44420
2773;2023;4;48;9;1;1;06;1;:;N;N;4;2;;;N;;;;;;;4;07;8;02;4;2;;;3;325,94130
2773;2023;4;48;9;1;1;13;1;:;N;N;2;1;;;N;;;;;;;4;04;5;09;4;1;;;2;222,36110
2774;2023;4;48;9;1;1;11;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;3;196,21160
2774;2023;4;48;9;6;2;18;1;:;N;N;4;4;;;N;;;;;;;4;07;7;02;4;2;;;1;277,09800
2775;2023;4;01;2;1;1;10;1;:;N;S;4;1;2;2;N;;;;;;;1;02;3;10;4;2;1;25;1;152,46790
2775;2023;4;01;2;6;1;10;1;:;N;S;4;1;1;5;N;;;;;;;1;02;2;09;3;;;0;2;137,12910
2776;2023;4;01;2;1;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;02;7;09;4;1;5;0;1;185,28870
2777;2023;4;48;9;6;2;16;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;210,87770
2778;2023;4;48;1;1;1;12;1;:;N;N;3;3;1;5;N;;;;;;;1;02;7;05;4;1;1;0;1;220,45850
2778;2023;4;48;1;6;1;11;1;:;N;N;4;3;1;2;N;;;;;;;1;02;3;06;4;2;1;40;2;198,76570
2778;2023;4;48;1;1;1;05;1;:;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;219,30780
2779;2023;4;20;9;6;1;07;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;40;2;201,31930
2779;2023;4;20;9;1;1;07;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;02;4;2;1;40;1;199,96520
2780;2023;4;01;9;1;3;10;2;:;N;N;4;1;1;4;N;;;;;;;1;02;7;04;4;2;1;32;1;56,53310
2780;2023;4;01;9;6;3;09;2;:;N;N;4;1;1;4;N;;;;;;;1;02;3;02;4;2;5;32;2;65,10850
2780;2023;4;01;9;1;1;03;1;:;S;N;4;4;;;N;;;;;;;;;;;;;;;3;42,61830
2780;2023;4;01;9;1;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;42,61830
2781;2023;4;48;9;6;1;06;1;:;N;N;4;1;1;4;N;;;;;;;1;02;4;04;4;2;1;0;2;186,44540
2781;2023;4;48;9;6;1;01;1;:;S;;;;;;;;;;;;;;;;;;;;;3;126,60800
2781;2023;4;48;9;1;3;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;1;124,63230
2782;2023;4;20;9;6;1;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;02;4;2;5;40;1;139,46110
2782;2023;4;20;9;1;1;01;1;:;N;;;;;;;;;;;;;;;;;;;;;3;110,71320
2783;2023;4;48;1;1;2;15;1;:;N;N;2;1;;;N;;;;;;;4;04;4;10;2;;;;1;297,71490
2783;2023;4;48;1;1;1;10;1;:;N;N;4;1;2;2;N;;;;;;;1;02;4;10;1;;;20;3;197,03620
2784;2023;4;20;3;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;153,77710
2784;2023;4;20;3;6;1;01;1;:;S;;;;;;;;;;;;;;;;;;;;;3;173,91470
2784;2023;4;20;3;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;153,77710
2784;2023;4;20;3;1;1;09;1;:;N;N;4;1;1;4;N;;;;;;;1;02;1;03;1;;;32;1;195,55690
2784;2023;4;20;3;6;1;09;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;08;4;2;1;32;2;160,81030
